CAB,MONTH,Kategori,GO RESTO,GRAB FOOD,QRIS SHOPEE,QRIS TELKOM/ESB,SHOPEEPAY
CKRTHA,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CKRTHA,01-Jan-25,CANCEL NOTA,-109003,-676040,0,0,-1525017
CKRTHA,01-Jan-25,DOUBLE INPUT,0,0,-9000,0,-547508
CKRTHA,01-Jan-25,INVOICE BEDA HARI,-300515,-22869965,0,0,-10467634
CKRTHA,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CKRTHA,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,30581.4,0,0,-278850
CKRTHA,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,433000,0,60000
CKRTHA,01-Jan-25,SELISIH IT,7,0,0,0,-2250639
CKRTHA,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-140010
CKRTHA,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-61500,0,0
CKRTHA,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,339987
CKRTHA,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,64000,0,0
CKRTHA,01-Jan-25,TIDAK ADA INVOICE OJOL,-114006,-147010,0,0,-944014
CKRTHA,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-337500,0,0
CKRTHA,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,29002,68500,0,184002
CKRTHA,01-Jan-25,TRANSAKSI KEMARIN,454524,22435942,0,0,10189631
CMHAMI,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CMHAMI,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CMHAMI,01-Jan-25,CANCEL NOTA,-90004,0,0,0,-269004
CMHAMI,01-Jan-25,DOUBLE INPUT,0,0,0,0,-353004
CMHAMI,01-Jan-25,INVOICE BEDA HARI,-29002,-2244644,0,0,-2576521
CMHAMI,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CMHAMI,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,22453,0,0,-278841
CMHAMI,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,141000,0,0
CMHAMI,01-Jan-25,SELISIH IT,1,0,0,0,-389160
CMHAMI,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-21002
CMHAMI,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-500,0,0
CMHAMI,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,206992
CMHAMI,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,500,0,0
CMHAMI,01-Jan-25,TIDAK ADA INVOICE OJOL,-204014,-128508,0,0,-386005
CMHAMI,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-175500,0,0
CMHAMI,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,58004,33500,0,39501
CMHAMI,01-Jan-25,TRANSAKSI KEMARIN,29002,2244643,0,0,2353020
CPTPON,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CPTPON,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CPTPON,01-Jan-25,CANCEL NOTA,0,0,0,0,-236000
CPTPON,01-Jan-25,DOUBLE INPUT,0,-157500,0,0,0
CPTPON,01-Jan-25,INVOICE BEDA HARI,-188000,0,0,0,0
CPTPON,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CPTPON,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,-75092.8,0,0,0
CPTPON,01-Jan-25,SELISIH IT,8474442,0,0,0,17556298
CPTPON,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,3000
CPTPON,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,500,0,0
CPTPON,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,0,0,76500
CPTPON,01-Jan-25,TRANSAKSI KEMARIN,188000,0,0,0,0
CPTPUS,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CPTPUS,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CPTPUS,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CPTPUS,01-Jan-25,CANCEL NOTA,0,-209511,0,0,-91500
CPTPUS,01-Jan-25,DOUBLE INPUT,0,0,0,0,-138002
CPTPUS,01-Jan-25,INVOICE BEDA HARI,-639038,-7319935,-635500,0,-5321047
CPTPUS,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CPTPUS,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,28268.3,0,0,-388341
CPTPUS,01-Jan-25,REFUND OVERPAYMENT,0,0,-411003,0,0
CPTPUS,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,88000,0,247501
CPTPUS,01-Jan-25,SELISIH IT,0,0,-473,0,-995319
CPTPUS,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-45504
CPTPUS,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-224000,0,0
CPTPUS,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,87497
CPTPUS,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,575264,0,0
CPTPUS,01-Jan-25,TIDAK ADA INVOICE OJOL,-199014,-802047,0,0,-318007
CPTPUS,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-564500,0,0
CPTPUS,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,353105,0,1048010
CPTPUS,01-Jan-25,TRANSAKSI KEMARIN,726041,7456443,648000,0,5311544
CPTSET,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CPTSET,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CPTSET,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CPTSET,01-Jan-25,DOUBLE INPUT,0,-663000,0,0,-61000
CPTSET,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CPTSET,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,14799,0,0,0
CPTSET,01-Jan-25,SALAH SLOT PEMBAYARAN,46000,-46000,0,0,0
CPTSET,01-Jan-25,SELISIH IT,1736615,0,0,0,16321557
CPTSET,01-Jan-25,SELISIH KURANG BAYAR OJOL,-28500,-14997,0,0,0
CPTSET,01-Jan-25,SELISIH LEBIH BAYAR OJOL,43000,88022,0,0,18001
CPTSET,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,6300,0,0
CPTSET,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-246004,0,0,0
CPTSET,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,57000,0,211500
CPTSET,01-Jan-25,TRANSAKSI KEMARIN,0,171510,0,0,0
DPKJAS,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
DPKJAS,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
DPKJAS,01-Jan-25,CANCEL NOTA,0,-29002,0,0,-902011
DPKJAS,01-Jan-25,DOUBLE INPUT,0,0,-168000,0,-297004
DPKJAS,01-Jan-25,INVOICE BEDA HARI,-44003,-14694937,-194000,0,-6643074
DPKJAS,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
DPKJAS,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,77387.15,0,0,-247860
DPKJAS,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,247000,0,0
DPKJAS,01-Jan-25,SELISIH IT,75,0,-300,0,-207294
DPKJAS,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-2000,0,0
DPKJAS,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,22500,0,0
DPKJAS,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-80002,0,0,0
DPKJAS,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-247000,0,0
DPKJAS,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,164800,0,30000
DPKJAS,01-Jan-25,TRANSAKSI KEMARIN,44003,14860949,194000,0,6557072
DPKMAR,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
DPKMAR,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
DPKMAR,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
DPKMAR,01-Jan-25,CANCEL NOTA,0,-96504,-48000,0,-152003
DPKMAR,01-Jan-25,DOUBLE INPUT,0,0,0,0,-450509
DPKMAR,01-Jan-25,INVOICE BEDA HARI,-757545,-11708723,-1009500,0,-6797582
DPKMAR,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
DPKMAR,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,91296,0,0,-278843
DPKMAR,01-Jan-25,REFUND OVERPAYMENT,0,0,101500,0,0
DPKMAR,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,302500,0,0
DPKMAR,01-Jan-25,SELISIH IT,9,0,0,0,-359345
DPKMAR,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-1000
DPKMAR,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-4000,0,0
DPKMAR,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,75500
DPKMAR,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,31000,0,0
DPKMAR,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-208011,0,0,-591507
DPKMAR,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-412000,0,0
DPKMAR,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,73005,158002,0,111001
DPKMAR,01-Jan-25,TRANSAKSI KEMARIN,757545,12228255,1009500,0,6601076
GGPJAT,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
GGPJAT,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
GGPJAT,01-Jan-25,CANCEL NOTA,-355000,-385500,0,0,-371500
GGPJAT,01-Jan-25,DOUBLE INPUT,0,-290000,0,0,-82500
GGPJAT,01-Jan-25,INVOICE BEDA HARI,-1226506,-8052996,0,-109500,-3178003
GGPJAT,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
GGPJAT,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,228.7,0,0,0
GGPJAT,01-Jan-25,SALAH SLOT PEMBAYARAN,29000,-28997,100000,0,0
GGPJAT,01-Jan-25,SELISIH IT,21728386,235,8,0,35236029
GGPJAT,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,22007,0,0,24742
GGPJAT,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,2000,0,0
GGPJAT,01-Jan-25,TIDAK ADA INVOICE OJOL,-29000,-331011,0,0,-60000
GGPJAT,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-298500,-377000,0
GGPJAT,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,455000,73504,196500,355000,517501
GGPJAT,01-Jan-25,TRANSAKSI KEMARIN,1305506,7817013,0,109500,2833503
GGPPAN,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
GGPPAN,01-Jan-25,CANCEL NOTA,0,-255500,0,0,0
GGPPAN,01-Jan-25,DOUBLE INPUT,-66000,-775002,0,0,-696500
GGPPAN,01-Jan-25,INVOICE BEDA HARI,-2890502,-15832283,-15500,-109000,-10175505
GGPPAN,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
GGPPAN,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,-95733.85,0,0,0
GGPPAN,01-Jan-25,REFUND OVERPAYMENT,0,0,196500,0,0
GGPPAN,01-Jan-25,SALAH SLOT PEMBAYARAN,0,135009,766000,0,-139500
GGPPAN,01-Jan-25,SELISIH IT,34375917,0,0,0,72056589
GGPPAN,01-Jan-25,SELISIH KURANG BAYAR OJOL,-3000,0,0,0,-14500
GGPPAN,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-2000,0,0
GGPPAN,01-Jan-25,SELISIH LEBIH BAYAR OJOL,30000,16011,0,0,88500
GGPPAN,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,9500,0,0
GGPPAN,01-Jan-25,TIDAK ADA INVOICE OJOL,-377000,-724010,0,0,-150000
GGPPAN,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-413000,-485500,0
GGPPAN,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,488000,62004,112500,84000,1372012
GGPPAN,01-Jan-25,TRANSAKSI KEMARIN,2890502,16314969,15500,163000,9510505
IDMPAN,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
IDMPAN,01-Jan-25,DOUBLE INPUT,0,-417500,0,0,-79500
IDMPAN,01-Jan-25,INVOICE BEDA HARI,-1196000,-7222093,0,-1747500,-4333500
IDMPAN,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
IDMPAN,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,66825.15,0,0,0
IDMPAN,01-Jan-25,SALAH SLOT PEMBAYARAN,-72000,162001,398500,0,-23500
IDMPAN,01-Jan-25,SELISIH IT,4771400,835339,0,0,19520386
IDMPAN,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,-15500,0,0,-15000
IDMPAN,01-Jan-25,SELISIH LEBIH BAYAR OJOL,11500,27001,0,0,25500
IDMPAN,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,10000,0,0
IDMPAN,01-Jan-25,TIDAK ADA INVOICE OJOL,-114000,-1768000,0,0,-270000
IDMPAN,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-186000,-91000,0
IDMPAN,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,131500,2116616,52000,0,69500
IDMPAN,01-Jan-25,TRANSAKSI KEMARIN,1110000,7251644,0,1663500,3743000
JMRSUM,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
JMRSUM,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
JMRSUM,01-Jan-25,CANCEL NOTA,-29000,-67501,-204000,0,-475025
JMRSUM,01-Jan-25,DOUBLE INPUT,0,0,0,0,-382019
JMRSUM,01-Jan-25,INVOICE BEDA HARI,-272001,-17604128,0,0,-1577076
JMRSUM,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
JMRSUM,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,82153.3,0,0,-269852
JMRSUM,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,32000,0,0
JMRSUM,01-Jan-25,SELISIH IT,0,0,0,0,-319530
JMRSUM,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,3000
JMRSUM,01-Jan-25,TIDAK ADA INVOICE OJOL,-29000,-540504,0,0,-190006
JMRSUM,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-21000,0,0
JMRSUM,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,0,0,92000
JMRSUM,01-Jan-25,TRANSAKSI KEMARIN,272001,16704619,0,0,1444570
KDRURI,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
KDRURI,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
KDRURI,01-Jan-25,CANCEL NOTA,0,0,-53000,0,-132003
KDRURI,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
KDRURI,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,27613,0,0,-269847
KDRURI,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,30000,0,0
KDRURI,01-Jan-25,SELISIH IT,-2,0,0,0,4282
KDRURI,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-3000,0,0
KDRURI,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,2000,0,0
KDRURI,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-40000,0,0
KDRURI,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,10000,0,0
KWGGAL,01-Jan-25,CANCEL NOTA,-43003,-43003,0,0,-312506
KWGGAL,01-Jan-25,INVOICE BEDA HARI,0,-9127079,0,0,-1360520
KWGGAL,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
KWGGAL,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,113334,0,0,-278843
KWGGAL,01-Jan-25,SELISIH IT,0,0,0,0,-144497
KWGGAL,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,1000,0,0
KWGGAL,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,43003,74000,0,0,0
KWGGAL,01-Jan-25,TRANSAKSI KEMARIN,0,9299089,0,0,1360520
KWGTEL,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
KWGTEL,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
KWGTEL,01-Jan-25,CANCEL NOTA,0,0,0,0,-30000
KWGTEL,01-Jan-25,DOUBLE INPUT,-45000,0,0,0,0
KWGTEL,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
KWGTEL,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,33466,0,0,0
KWGTEL,01-Jan-25,SALAH SLOT PEMBAYARAN,88000,-88000,67000,0,0
KWGTEL,01-Jan-25,SELISIH IT,5396815,0,0,0,23291007
KWGTEL,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,-3000,0,0,0
KWGTEL,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-2000,0,0
KWGTEL,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,14500
KWGTEL,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,1000,0,0
KWGTEL,01-Jan-25,TIDAK ADA INVOICE OJOL,-37000,-117000,0,0,-178000
KWGTEL,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-72000,0,0
KWGTEL,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,134000,0,7000,0,192509
KWGTUP,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
KWGTUP,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
KWGTUP,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
KWGTUP,01-Jan-25,CANCEL NOTA,0,-393526,0,0,0
KWGTUP,01-Jan-25,DOUBLE INPUT,0,0,-4000,0,-62000
KWGTUP,01-Jan-25,INVOICE BEDA HARI,0,-5116803,0,0,-607005
KWGTUP,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
KWGTUP,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,79738,0,0,-278844
KWGTUP,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,1109500,0,0
KWGTUP,01-Jan-25,SELISIH IT,1,0,0,0,-28572
KWGTUP,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-15501
KWGTUP,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-199500,0,0
KWGTUP,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,494500,0,0
KWGTUP,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-60004,0,0,-107002
KWGTUP,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-2630000,0,0
KWGTUP,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,1262000,0,0
KWGTUP,01-Jan-25,TRANSAKSI KEMARIN,0,5273809,0,0,607005
KYBCIL,01-Jan-25,CANCEL NOTA,-130000,0,0,0,-409500
KYBCIL,01-Jan-25,DOUBLE INPUT,0,-72000,0,0,-272500
KYBCIL,01-Jan-25,INVOICE BEDA HARI,-2827501,-7793484,0,-953000,-4799502
KYBCIL,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
KYBCIL,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,-369432.85,0,0,0
KYBCIL,01-Jan-25,SELISIH IT,24456166,192,0,0,31101407
KYBCIL,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-2500,0,0
KYBCIL,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,38511,0,0,14818
KYBCIL,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,28500,0,0
KYBCIL,01-Jan-25,TIDAK ADA INVOICE OJOL,-29000,-19000,0,0,0
KYBCIL,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,0,-270000,0
KYBCIL,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,1548504,174012,500,439500,134500
KYBCIL,01-Jan-25,TRANSAKSI KEMARIN,2740501,7992995,0,953000,3704502
KYBKEM,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
KYBKEM,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
KYBKEM,01-Jan-25,CANCEL NOTA,-16000,-628500,0,0,-462500
KYBKEM,01-Jan-25,DOUBLE INPUT,0,-435000,0,0,-61000
KYBKEM,01-Jan-25,INVOICE BEDA HARI,-2506004,-19861349,0,-563500,-8176502
KYBKEM,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
KYBKEM,01-Jan-25,PROMO MARKETING/ADJUSTMENT,-37000,85399.6,0,0,0
KYBKEM,01-Jan-25,SALAH SLOT PEMBAYARAN,-44000,0,0,0,45500
KYBKEM,01-Jan-25,SELISIH IT,30190764,2,0,0,55200279
KYBKEM,01-Jan-25,SELISIH LEBIH BAYAR OJOL,7000,-20491,0,0,91000
KYBKEM,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-128500,0,0,-838500
KYBKEM,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-1000,-178500,0
KYBKEM,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,541500,0,56500,119000,780501
KYBKEM,01-Jan-25,TRANSAKSI KEMARIN,2506004,19527734,0,487500,7181002
KYBTEB,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
KYBTEB,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
KYBTEB,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
KYBTEB,01-Jan-25,CANCEL NOTA,-276018,-910059,-81000,0,-3054544
KYBTEB,01-Jan-25,DOUBLE INPUT,-38500,-52504,0,0,-1332015
KYBTEB,01-Jan-25,INVOICE BEDA HARI,-4261227,-19693250,0,0,-6050555
KYBTEB,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
KYBTEB,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,66682.75,0,0,-278841
KYBTEB,01-Jan-25,SELISIH IT,27,0,0,0,-502943
KYBTEB,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-49509
KYBTEB,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,1500,0,0
KYBTEB,01-Jan-25,TIDAK ADA INVOICE OJOL,-153506,-860058,0,0,-1039514
KYBTEB,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,44003,44500,0,181000
KYBTEB,01-Jan-25,TRANSAKSI KEMARIN,4451740,19661742,0,0,5628049
MKSPER,01-Jan-25,CANCEL NOTA,-172000,-917000,0,0,-535000
MKSPER,01-Jan-25,DOUBLE INPUT,-106000,-103000,0,0,-422500
MKSPER,01-Jan-25,INVOICE BEDA HARI,-9268020,-6764333,0,-27522000,-8883024
MKSPER,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
MKSPER,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,-388304,0,0,0
MKSPER,01-Jan-25,SALAH SLOT PEMBAYARAN,92500,-61500,0,65500,0
MKSPER,01-Jan-25,SELISIH IT,12434646,-934,0,0,25619275
MKSPER,01-Jan-25,SELISIH KURANG BAYAR OJOL,-1000,-10981,0,0,-16000
MKSPER,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,13184
MKSPER,01-Jan-25,TIDAK ADA INVOICE OJOL,-29500,-350508,0,0,-30000
MKSPER,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,0,-467500,0
MKSPER,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,844000,712044,0,406500,913032
MKSPER,01-Jan-25,TRANSAKSI KEMARIN,9234520,6965845,0,27138000,9933028
MKSPET,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
MKSPET,01-Jan-25,CANCEL NOTA,-80500,-577505,-11500,-66000,-1761500
MKSPET,01-Jan-25,DOUBLE INPUT,0,-223000,0,0,-199000
MKSPET,01-Jan-25,INVOICE BEDA HARI,-12589016,-25594808,-13144000,-36387500,-12736009
MKSPET,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
MKSPET,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,116157,0,0,-46473
MKSPET,01-Jan-25,SALAH SLOT PEMBAYARAN,43503,-43495,0,0,0
MKSPET,01-Jan-25,SELISIH IT,10633519,0,0,0,30426881
MKSPET,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,11501
MKSPET,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,80,0,0
MKSPET,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-468000,0,0,-281000
MKSPET,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,0,-60500,0
MKSPET,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,630500,74003,0,66000,38000
MKSPET,01-Jan-25,TRANSAKSI KEMARIN,12567016,25091266,12238000,36569500,13020509
MKSPOR,01-Jan-25,CANCEL NOTA,0,-361000,0,0,-27633
MKSPOR,01-Jan-25,DOUBLE INPUT,-43000,-217500,0,0,-60500
MKSPOR,01-Jan-25,INVOICE BEDA HARI,-12297027,-11176368,-10500,-20227000,-7319005
MKSPOR,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
MKSPOR,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,71814.9,0,0,0
MKSPOR,01-Jan-25,SALAH SLOT PEMBAYARAN,18000,-17998,0,33500,0
MKSPOR,01-Jan-25,SELISIH IT,17791004,0,0,0,28923926
MKSPOR,01-Jan-25,SELISIH KURANG BAYAR OJOL,-2500,-47987,0,0,0
MKSPOR,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,0,-7000,0
MKSPOR,01-Jan-25,SELISIH LEBIH BAYAR OJOL,38500,152031,0,0,29000
MKSPOR,01-Jan-25,TIDAK ADA INVOICE OJOL,-123000,-461500,0,0,-691500
MKSPOR,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,0,-31500,0
MKSPOR,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,1162501,103005,0,55000,428063
MKSPOR,01-Jan-25,TRANSAKSI KEMARIN,12275526,11866103,10500,21017500,7667505
